suffer	sufferer, suffering, sufferance, suffrage, suffocation, survivor, suspense, sufferenciation, souffrion, suicidal, sufferency, sufferenciment, sufferencio, sufferencia, sufferencism, sufferencial, intent, behavior, thought, thoughts
understand	understanding, of, datelor, serviciilor, understandee, enlightened, apathy, diplomacy, enlightenment, comprehension
have	haven, hater, haitian, haste, have, avenger, adolescent, hasty, having, havable, avancement, hav, hastere, havaion, havntee, corpus, aversion, adversity, arousal, adolescence
starve	starvation, starving, snore, snoring, savagery, sneezing, starv, thereof, unavailable, destroying, stoking, consuming, eats, eating, deprivation, depletion, dehydration
recover	recovery, recollection, recurrence, recuperation, reversal, reassembly, resurgence, resumption, remembrance, reacquiescence, rerecovery, reaccountability, reassurement, resurrected, reaccession, reinstruction, reinvention, reacquittal
learn	learner, learning, linguist, luther, naysayer, adolescent, narrator, naysayers, erroneous, adolescente, educaion, education, knowledge, adolescence, etiquette, equivalence, edification, apprehension, enlightenment
wait	waiter, waitress, waiting, waitee, waitedattheside, to, waitedattheminute, waitedatyourside, waitedinthewaiting, waitedinthemo, waiterwaiter, waitedatthedoor, waitedinthewaiter, waitedatmeets, waitedatmeeting, waitedinthewindow, waitedinthedark
rise	riser, rising, resurgence, resurrection, rise, risenee, risent, resurrence, resurrected, risened, risenation, riseer, resurrender, risenciation, resurrectment, riseee, academization, uprising, academism, adequacy
see	sight, sacrifice, viewer, sacrificial, aetidae, aetnologue, vize, aetiquette, sacrosanctia, aetnym, sacrosanction, aetnografy, aetymism, aetiom, view, vision, vesicle, eyesore, interest, aesthetic
scream	screamer, screamers, screams, screaming, person, scream, screamedout, screamed, upon, screamee, screameer, on, screamedon, screamedover, at, over, out, inaction, ancestry
talk	talker, talking, speaker, sycophant, linguist, adolescent, communicator, talk, advokation, communiquement, talkee, dialogue, chitchat, symphony, admonition, adversity, discussion, adolescence, conversation, apprehension
laugh	laugher, laughs, laughter, joker, ecstasy, aficionados, laugh, laughoutloud, laughinthedark, laughinyourface, laughinthedance, erroneously, laughinthedisgust, aficion, erroneous, laughout, laughindisgust, joke
remain	remains, remainder, restraint, residue, residence, resistance, resurgence, resemblance, resuscitation, reunification, remaining, remaine, remaintainment, reselection, remainer, resealment, residuation, residuity, persuasion
strike	striker, strikers, strikeout, strike, strikeee, strikenee, striketee, strikees, strikeer, strikenedout, strikenout, is, strikee, strikens, of, strikened, action
say	saying, sacrifice, syllable, statement, supposition, admonisher, sacrificial, adverbiac, word, remark, adverb, adversity, yelling, dichotomy, adverbial, adulation, apologies, admonition, admonitions, apprehension
burn	burner, burning, burnt, burntout, burnout, burntoff, burntup, burntonburner, burntontoast, burntonthewall, burntdown, burnttoast, burnttoburner, burnttodeath, out, fire, down, ember
stop	stoppage, stopping, stop, stopmotion, stopandshoot, stopandsake, stopandgoal, stopandstart, stopanddisappear, stopanddeath, stoploss, stopandshutdown, stopanddawn, stopandgogo, stopanddismissal, stopanddesist, stopandgo, stopanddiscontinuation, stopanddisrepair, stopandstop
follow	follower, followup, followon, followthrough, followtheleader, follow, followee, followemployee, followed, up, followemployment, followover, followalong, followelectronics, followeal, followback, followelectrification, followthefact, followelectron
graduate	graduation, gradation, graduate, diplomate, graduatee, graduatement, graduateee, diplomatee, graduateial, graduating, graduater, graduatey, graduated, graduatenation, graduatees, graduateiation, graduaty, diplomacy
break	breaker, breakup, breakage, breakdown, breaking, breakaway, break, breakin, breakins, breakthruster, up, enter, breakasty, breakagainst, breakthrust, down
quit	quitter, quitters, quittance, quittal, quitting, quittee, quittery, quits, quittere, quitteree, quit, quitsentee, quitee, quitelection, quittenance, quitsentance, quittence, resignation
lie	liar, libel, gardener, admonisher, lie, liedetection, liedetee, admonisment, liedoes, liedoesnt, admonism, admonishe, oath, garden, remorse, illiteracy, omission, adversity, deception
finish	finisher, finishes, finishing, finish, finishee, finishe, finishtee, finished, finishees, finishem, finishup, finishment, finishr, finishet, finishtance, finisheer, finisheee, finishey, finishtment, completion
smile	smiler, smiley, smileys, aficionados, smile, smileyembarrass, smileyup, smileyembarkment, smileyemberment, smileygolucky, aficion, smileyemployment, smilee, smileyemployee, aficionation, smileyemperor, smileynee, etiquette, etymology, apprehension
deliver	deliverer, delivery, deliverance, deliveree, deliriation, deliriament, deliverment, deliriyee, delivering, deliverion
ask	asker, asking, inquirer, questioner, interviewee, interviewer, askee, asked, demandee, askees, askeee, questionee, demand, request, question, inquiry, questions, enquiry
hurt	hurts, pain, hurt, illtreatment, hurtee, strickenness, illjudgment, hurter, spraining, injury, sprain, deformity, blemish, dentition, slapstick, retaliation, disfigurement, dislocation, dismemberment, disintegration
end	ending, enthrallment, end, enthousiasm, endoftheyear, enthousiasement, endoflife, endofcometisation, enthousiasmal, enthousiasing, enthousiasance, endofthelife, endofthesummer, enthousiasmic, endofcometization, enthousiasim, endofcomety, endoftheworld, acquittal, apprehension
stick	sticker, stickiness, stick, sticking, stickery, stickinyourmouth, sticked, stickey, stickee, sticktothewall, stickinthewall, sticktoyourback, stickedon, stickinyourface, sticktoyourmouth, stickinthemouth, sticktoyourhead, sticktoyourseat, stickedup
walk	walker, walkers, walking, walkout, walkabout, stroller, walk, walkee, walke, walkthrough, walkin, walkener, walked, walkie, walkes, walken, walkalong
explain	explanation, explanations, islegermainhari, explainer, islegermainium, islegermaingebung, islegermaingate, islegermainterie, islegermainoir, islegermainrtie, islegermaintine, islegermainphal, diplomacy, advisory
call	caller, callers, calling, ringleader, call, callee, phonecaller, retainment, phonety, retaining, advokation, resale, retort, telephony, adversity, admonition, resurgence
perish	persecutor, persecutors, persuasion, persecution, perseverance, perishance, persecuzione, perishment, persecusion, persecución, persecuution, persoapment, perishation, persecucle, persecussion, persecucles, persecusm, persecuration, persecuted
apologize	apologies, apology, apologetics, apologetic, apologeticy, apologeticism, apologeticia, apologeticie, assosiation, apologetical, apologizeee, apologeticial, apologetici, apologeticion, apologetice, remorse, rebuke, retaliation, reprimand, displeasure
prevail	prevalence, prevarication, presumption, predominance, preconception, presupposition, leader, prevalance, prevalescence, supreme, prevailed, prevalency, prevailee, prevalestation, supremee, prevalee, prevailer, supremacy, victory
kill	killer, killing, thug, murderer, murderess, kill, killee, culpable, thuast, murderestree, murderesm, murderes, death, murder, execution, threshold, threshing, culpability
sleep	sleeper, sleeping, slumber, snore, snoring, somnolence, somnambulism, bedwetter, sleep, somnocracy, somnolescence, somnolescent, nightclubber, somnambulance, slumbering, napping, owl, bedtime, nightgown
disagree	disagreement, disagreements, disdain, dissension, disobedience, discrepancy, discrepancies, dissagreement, dissapointment, disagreerance, disagreeed, disagreeable, disagreeance, dissidentia, disagreeriment, disagreeria, disagreeecction, disagreerial
vomit	vomiter, vomiting, vomitory, vomit, vomitee, vomite, vomitation, vomiteer, vomition, vomitosis, vomiation, vomitance, vomitees, vomiteee, vomision, vomited, vomitose, vomiteey
write	writer, writing, narrator, scribbler, adolescent, aficionados, esoteric, esrtymology, esrtymis, escripment, eserciment, esrtymization, esrtymism, esrty, esercation, escribing, scribble, etymology, adolescence, apprehension
fold	folding, folds, folder, foldout, clone, fold, folded, foldee, foldr, foldup, foldtee, foldnee, foldned, cloak, cloning
speak	speaker, speaking, speech, syria, saxony, syllabi, symphony, syllable, savagery, sacrament, sycophancy, saxophone, tongueincheek, sycdoche, sycophantasm, sacrificial, saxophony, language, apprehension, admonition
suffice	suffice, sufficee, sufficement, sufficence, suffince, sufficeience, sufficei, sufficeance, sufficeivance, sufficience, sufficed, sufficeion, sufficecency, sufficeince, sufficeir, sufficeincy, sufficeiance, sufficeie, sufficecence, sufficeiving
drown	drowsiness, person, drowning, drowned, drownee, drownes, drowner, drownment, drownect, drownecy, drownecction, drownec, drowsy, drownecism, drowsyness, drownedinwater, drownectee, drownectic
exist	existence, existentialism, existance, is, existenciation, existenciment, vieţii, existenciiment, existenti, existenciion, existenciary
teach	teacher, teaching, subject, teachee, defindment, teetering, impartment, of, edge, ridge, line, pedagogy, knowledge, academies, education, determination
agree	agreement, adolescent, adversity, adolescence, advancement, apprehension, acquiescence, admonition, agreeance, upon, agreedupon, hoc, adopportunity, adolescention, adolescentism, adolescente, adoboe
care	caregiver, caretaker, caretakers, caress, caring, custodian, care, caree, caretacle, custodial, for, carestaker, carer, caretain, caressment, caretaking, careee, carettaker
collapse	collapse, collapsing, collapsia, comassembly, claustrophobic, collapsidy, comastration, collapsiosis, comastment, comastence, collapsiation, collassment, collapsible, collapsioid, collapsation, collapsion, clumsy, comastancy
never	neophyte, never, neverending, nonnegotiation, nevertobealive, neverdisappearance, nevertobedelivered, neverdoityourself, neveragainst, nevertobelived, nonnondisclosure, neverdowell, neverdonothing, nefarious, nonnonconformance, nevernothing, nevertonothing, nevertobeneces, neverdogood, nevertonone
protest	protester, protesters, protests, protest, protestee, protesteer, protested, unprovoked, to, protestees, by, protestor, upon, against, resentment, dissatisfaction
sing	singer, singing, singapore, saxophonist, synthesizer, saxony, sangria, symphony, saxophone, synthesis, player, saxophony, sungout, saxophonie, synthecation, symphomaniac, synthesizing, saxophoner
vanish	vanishing, vandal, vandalism, vanishment, vanishance, vanishement, vanishee, vandalization, vandalisation, vantaigation, vandalishment, vanishal, vandalise, vanishion, vanishation, vantaigment, vandaliation, vandaise, disappearance
decide	deciding, decision, deliberation, party, adolescent, theroyce, reselection, resale, place, city, state, adversity, reluctance, adolescence, territory, reversal, country, subdivision
triumph	triumvirate, talisman, tyranny, turbulence, triumph, triumpheer, triumphee, triumpher, triumphant, triumphal, triumphess, triumphed, triumphion, triumphes, triumphtee, triumphanee, triumphassment, triumphestry, triumphnel, victory
resign	resignation, resignment, resignal, designment, resignance, resigning, office
testify	testimony, testimonial, testimonies, tudor, tuesday, isleger, isprüfung, islegerry, tuesor, tuessory, tudorism, tuesory, assurance, rebuttal, acquittal
count	countess, countdown, counting, countenance, crotch, croatia, count, countee, counted, crostiny, croacher, crostination, crosiery
drink	drinker, drinkers, drinking, draught, draughts, draughtsman, drunkenness, brew, beer, alcohol, adolescent, redosing, drinkee, redosage, draughter, beverage, adolescence, remembrance, redistribution
